#Name                Lat.  Long.  Diam.(km)

CR|Glazenap             | 1.6S|137.6E|  43.0
CR|Glushko              | 8.4N| 77.6W|  43.0
CR|Goclenius            |10.0S| 45.0E|  72.0
CR|Goddard              |14.8N| 89.0E|  89.0
CR|Godin                | 1.8N| 10.2E|  34.0
CR|Goldschmidt          |73.2N|  3.8W| 113.0
CR|Golgi                |27.8N| 60.0W|   5.0
CR|Golitsyn             |25.1S|105.0W|  36.0
CR|Golovin              |39.9N|161.1E|  37.0
CR|Goodacre             |32.7S| 14.1E|  46.0
CR|Gould                |19.2S| 17.2W|  34.0
CR|Grace                |14.2N| 35.9E|   1.0
CR|Grachev              | 3.7S|108.2W|  35.0
CR|Graff                |42.4S| 88.6W|  36.0
CR|Grave                |17.1S|150.3E|  40.0
CR|Greaves              |13.2N| 52.7E|  13.0
CR|Green                | 4.1N|132.9E|  65.0
CR|Gregory              | 2.2N|127.2E|  67.0
CR|Grigg                |12.9N|129.4W|  36.0
CR|Grimaldi             | 5.5S| 68.3W| 172.0
CR|Grissom              |47.0S|147.4W|  58.0
CR|Grotrian             |66.5S|128.3E|  37.0
CR|Grove                |40.3N| 32.9E|  28.0
CR|Gruemberger          |66.9S| 10.0W|  93.0
CR|Gruithuisen          |32.9N| 39.7W|  15.0
CR|Guericke             |11.5S| 14.1W|  63.0
CR|Guillaume            |45.4N|173.4W|  57.0
CR|Gullstrand           |45.2N|129.3W|  43.0
CR|Gum                  |40.4S| 88.6E|  54.0
CR|Gutenberg            | 8.6S| 41.2E|  74.0
CR|Guthnick             |47.7S| 93.9W|  36.0
CR|Guyot                |11.4N|117.5E|  92.0
CR|Gyldén               | 5.3S|  0.3E|  47.0
CR|H. G. Wells          |40.7N|122.8E| 114.0
CR|Hagecius             |59.8S| 46.6E|  76.0
CR|Hagen                |48.3S|135.1E|  55.0
CR|Hahn                 |31.3N| 73.6E|  84.0
CR|Haidinger            |39.2S| 25.0W|  22.0
CR|Hainzel              |41.3S| 33.5W|  70.0
CR|Haldane              | 1.7S| 84.1E|  37.0
CR|Hale                 |74.2S| 90.8E|  83.0
CR|Hall                 |33.7N| 37.0E|  35.0
CR|Halley               | 8.0S|  5.7E|  36.0
CR|Hamilton             |42.8S| 84.7E|  57.0
CR|Hanno                |56.3S| 71.2E|  56.0
CR|Hansen               |14.0N| 72.5E|  39.0
CR|Hansteen             |11.5S| 52.0W|  44.0
CR|Harden               | 5.5N|143.5E|  15.0
CR|Harding              |43.5N| 71.7W|  22.0
CR|Haret                |58.4S|175.6W|  29.0
CR|Hargreaves           | 2.2S| 64.0E|  16.0
CR|Harkhebi             |39.6N| 98.3E| 237.0
CR|Harold               |10.9S|  6.0W|   2.0
CR|Harpalus             |52.6N| 43.4W|  39.0
CR|Harriot              |33.1N|114.3E|  56.0
CR|Hartmann             | 3.2N|135.3E|  61.0
CR|Hartwig              | 6.1S| 80.5W|  79.0
CR|Harvey               |19.5N|146.5W|  60.0
CR|Hase                 |29.4S| 62.5E|  83.0
CR|Hatanaka             |29.7N|121.5W|  26.0
CR|Hausen               |65.0S| 88.1W| 167.0
CR|Hayford              |12.7N|176.4W|  27.0
CR|Hayn                 |64.7N| 85.2E|  87.0
CR|Healy                |32.8N|110.5W|  38.0
CR|Heaviside            |10.4S|167.1E| 165.0
CR|Hecataeus            |21.8S| 79.4E| 167.0
CR|Hédervári            |81.8S| 84.0E|  69.0
CR|Hedin                | 2.0N| 76.5W| 150.0
CR|Heinrich             |24.8N| 15.3W|   6.0
CR|Heinsius             |39.5S| 17.7W|  64.0
CR|Heis                 |32.4N| 31.9W|  14.0
CR|Helberg              |22.5N|102.2W|  62.0
CR|Helicon              |40.4N| 23.1W|  24.0
CR|Hell                 |32.4S|  7.8W|  33.0
CR|Helmert              | 7.6S| 87.6E|  26.0
CR|Helmholtz            |68.1S| 64.1E|  94.0
CR|Henderson            | 4.8N|152.1E|  47.0
CR|Hendrix              |46.6S|159.2W|  18.0
CR|Henry                |24.0S| 56.8W|  41.0
CR|Henry Fréres         |23.5S| 58.9W|  42.0
CR|Henyey               |13.5N|151.6W|  63.0
CR|Heraclitus           |49.2S|  6.2E|  90.0
CR|Hercules             |46.7N| 39.1E|  69.0
CR|Herigonius           |13.3S| 33.9W|  15.0
CR|Hermann              | 0.9S| 57.0W|  15.0
CR|Hermite              |86.0N| 89.9W| 104.0
CR|Herodotus            |23.2N| 49.7W|  34.0
CR|Heron (Hero)         | 0.7N|119.8E|  24.0
CR|Herschel             | 5.7S|  2.1W|  40.0
CR|Hertz                |13.4N|104.5E|  90.0
CR|Hertzsprung          | 2.6N|129.2W| 591.0
CR|Hesiodus             |29.4S| 16.3W|  42.0
CR|Hess                 |54.3S|174.6E|  88.0
CR|Hevelius             | 2.2N| 67.6W| 115.0
CR|Heymans              |75.3N|144.1W|  50.0
CR|Heyrovsky            |39.6S| 95.3W|  16.0
CR|Hilbert              |17.9S|108.2E| 151.0
CR|Hill                 |20.9N| 40.8E|  16.0
CR|Hind                 | 7.9S|  7.4E|  29.0
CR|Hippalus             |24.8S| 30.2W|  57.0
CR|Hipparchus           | 5.1S|  5.2E| 138.0
CR|Hippocrates          |70.7N|145.9W|  60.0
CR|Hirayama             | 6.1S| 93.5E| 132.0
CR|Hoffmeister          |15.2N|136.9E|  45.0
CR|Hogg                 |33.6N|121.9E|  38.0
CR|Hohmann              |17.9S| 94.1W|  16.0
CR|Holden               |19.1S| 62.5E|  47.0
CR|Holetschek           |27.6S|150.9E|  38.0
CR|Hommel               |54.7S| 33.8E| 126.0
CR|Hooke                |41.2N| 54.9E|  36.0
CR|Hopmann              |50.8S|160.3E|  88.0
CR|Hornsby              |23.8N| 12.5E|   3.0
CR|Horrebow             |58.7N| 40.8W|  24.0
CR|Horrocks             | 4.0S|  5.9E|  30.0
CR|Hortensius           | 6.5N| 28.0W|  14.0
CR|Houtermans           | 9.4S| 87.2E|  29.0
CR|Houzeau              |17.1S|123.5W|  71.0
CR|Hubble               |22.1N| 86.9E|  80.0
CR|Huggins              |41.1S|  1.4W|  65.0
CR|Humason              |30.7N| 56.6W|   4.0
CR|Humboldt             |27.0S| 80.9E| 189.0
CR|Hume                 | 4.7S| 90.4E|  23.0
CR|Hutton               |37.3N|168.7E|  50.0
CR|Huxley               |20.2N|  4.5W|   4.0
CR|Hyginus              | 7.8N|  6.3E|   9.0
CR|Hypatia              | 4.3S| 22.6E|  40.0
CR|Ian                  |25.7N|  0.4W|   1.0
CR|Ibn Battuta          | 6.9S| 50.4E|  11.0
CR|Ibn Firnas           | 6.8N|122.3E|  89.0
CR|Ibn Yunus            |14.1N| 91.1E|  58.0
CR|Ibn-Rushd            |11.7S| 21.7E|  32.0
CR|Icarus               | 5.3S|173.2W|  96.0
CR|Ideler               |49.2S| 22.3E|  38.0
CR|Idel'son             |81.5S|110.9E|  60.0
CR|Il'in                |17.8S| 97.5W|  13.0
CR|Ina                  |49.2S| 22.3E|  38.0
CR|Ingalls              |26.4N|153.1W|  37.0
CR|Inghirami            |47.5S| 68.8W|  91.0
CR|Innes                |27.8N|119.2E|  42.0
CR|Ioffe                |14.4S|129.2W|  86.0
CR|Isabel               |28.2N| 34.1W|   1.0
CR|Isaev                |17.5S|147.5E|  90.0
CR|Isidorus             | 8.0S| 33.5E|  42.0
CR|Isis                 |18.9N| 27.5E|   1.0
CR|Ivan                 |26.9N| 43.3W|   4.0
CR|Izsak                |23.3S|117.1E|  30.0
CR|J. Herschel          |62.0N| 42.0W| 165.0
CR|Jackson              |22.4N|163.1W|  71.0
CR|Jacobi               |56.7S| 11.4E|  68.0
CR|Jansen               |13.5N| 28.7E|  23.0
CR|Jansky               | 8.5N| 89.5E|  72.0
CR|Janssen              |45.4S| 40.3E| 199.0
CR|Jarvis               |34.9S|148.9W|  38.0
CR|Jeans                |55.8S| 91.4E|  79.0
CR|Jehan                |20.7N| 31.9W|   5.0
CR|Jenkins              | 0.3N| 78.1E|  38.0
CR|Jenner               |42.1S| 95.9E|  71.0
CR|Jerik                |18.5N| 27.6E|   1.0
CR|Joliot               |25.8N| 93.1E| 164.0
CR|Jomo                 |24.4N|  1.6W|   7.0
CR|José                 |12.7S|  1.6W|   2.0
CR|Joule                |27.3N|144.2W|  96.0
CR|Joy                  |25.0N|  6.6E|   5.0
CR|Jules Verne          |35.0S|147.0E| 143.0
CR|Julienne             |26.0N|  3.2E|   2.0
CR|Julius Caesar        | 9.0N| 15.4E|  90.0
CR|Kaiser               |36.5S|  6.5E|  52.0
CR|Kamerlingh Onnes     |15.0N|115.8W|  66.0
CR|Kane                 |63.1N| 26.1E|  54.0
CR|Kant                 |10.6S| 20.1E|  33.0
CR|Kao                  | 6.7S| 87.6E|  34.0
CR|Kapteyn              |10.8S| 70.6E|  49.0
CR|Karima               |25.9S|103.0E|   3.0
CR|Karpinskiy           |73.3N|166.3E|  92.0
CR|Karrer               |52.1S|141.8W|  51.0
CR|Kasper               | 8.3N|122.1E|  12.0
CR|Kästner              | 6.8S| 78.5E| 108.0
CR|Katchalsky           | 5.9N|116.1E|  32.0
CR|Kathleen             | 5.9N|116.1E|  32.0
CR|Kearons              |11.4S|112.6W|  23.0
CR|Keeler               |10.2S|161.9E| 160.0
CR|Kekulé               |16.4N|138.1W|  94.0
CR|Keldysh              |51.2N| 43.6E|  33.0
CR|Kepínski             |28.8N|126.6E|  31.0
CR|Kepler               | 8.1N| 38.0W|  31.0
CR|Khvol'son            |13.8S|111.4E|  54.0
CR|Kibal'chich          | 3.0N|146.5W|  92.0
CR|Kidinnu              |35.9N|122.9E|  56.0
CR|Kies                 |26.3S| 22.5W|  45.0
CR|Kiess                | 6.4S| 84.0E|  63.0
CR|Kimura               |57.1S|118.4E|  28.0
CR|Kinau                |60.8S| 15.1E|  41.0
CR|King                 | 5.0N|120.5E|  76.0
CR|Kira                 |17.6S|132.8E|   3.0
CR|Kirch                |39.2N|  5.6W|  11.0
CR|Kircher              |67.1S| 45.3W|  72.0
CR|Kirchhoff            |30.3N| 38.8E|  24.0
CR|Kirkwood             |68.8N|156.1W|  67.0
CR|Klaproth             |69.8S| 26.0W| 119.0
CR|Klein                |12.0S|  2.6E|  44.0
CR|Kleymenov            |32.4S|140.2W|  55.0
CR|Klute                |37.2N|141.3W|  75.0
CR|Knox-Shaw            | 5.3N| 80.2E|  12.0
CR|Koch                 |42.8S|150.1E|  95.0
CR|Kohlschütter         |14.4N|154.0E|  53.0
CR|Kolhörster           |11.2N|114.6W|  97.0
CR|Komarov              |24.7N|152.5E|  78.0
CR|Kondratyuk           |14.9S|115.5E| 108.0
CR|König                |24.1S| 24.6W|  23.0
CR|Konoplev             |28.5S|125.5W|  25.0
CR|Konstantinov         |19.8N|158.4E|  66.0
CR|Kopff                |17.4S| 89.6W|  41.0
CR|Korolev              | 4.0S|157.4W| 437.0
CR|Kosberg              |20.2S|149.6E|  15.0
CR|Kostinskiy           |14.7N|118.8E|  75.0
CR|Kovalevskaya         |30.8N|129.6W| 115.0
CR|Koval'skij           |21.9S|101.0E|  49.0
CR|Krafft               |16.6N| 72.6W|  51.0
CR|Kramarov             | 2.3S| 98.8W|  20.0
CR|Kramers              |53.6N|127.6W|  61.0
CR|Krasnov              |29.9S| 79.6W|  40.0
CR|Krasovskiy           | 3.9N|175.5W|  59.0
CR|Kreiken              | 9.0S| 84.6E|  23.0
CR|Krieger              |29.0N| 45.6W|  22.0
CR|Krishna              |24.5N| 11.3E|   3.0
CR|Krogh                | 9.4N| 65.7E|  19.0
CR|Krusenstern          |26.2S|  5.9E|  47.0
CR|Krylov               |35.6N|165.8W|  49.0
CR|Kugler               |53.8S|103.7E|  65.0
CR|Kuiper               | 9.8S| 22.7W|   6.0
CR|Kulik                |42.4N|154.5W|  58.0
CR|Kundt                |11.5S| 11.5W|  10.0
CR|Kunowsky             | 3.2N| 32.5W|  18.0
CR|Kuo Shou Ching       | 8.4N|133.7W|  34.0
CR|Kurchatov            |38.3N|142.1E| 106.0
CR|La Caille            |23.8S|  1.1E|  67.0
CR|La Condamine         |53.4N| 28.2W|  37.0
CR|La Pérouse           |10.7S| 76.3E|  77.0
CR|Lacchini             |41.7N|107.5W|  58.0
CR|Lacroix              |37.9S| 59.0W|  37.0
CR|Lade                 | 1.3S| 10.1E|  55.0
CR|Lagalla              |44.6S| 22.5W|  85.0
CR|Lagrange             |32.3S| 72.8W| 225.0
CR|Lalande              | 4.4S|  8.6W|  24.0
CR|Lallemand            |14.3S| 84.1W|  18.0
CR|Lamarck              |22.9S| 69.8W| 100.0
CR|Lamb                 |42.9S|100.1E| 106.0
CR|Lambert              |25.8N| 21.0W|  30.0
CR|Lamé                 |14.7S| 64.5E|  84.0
CR|Lamčch               |42.7N| 13.1E|  13.0
CR|Lamont               | 4.4N| 23.7E| 106.0
CR|Lampland             |31.0S|131.0E|  65.0
CR|Landau               |41.6N|118.1W| 214.0
CR|Lander               |15.3S|131.8E|  40.0
CR|Landsteiner          |31.3N| 14.8W|   6.0
CR|Lane                 | 9.5S|132.0E|  55.0
CR|Langemak             |10.3S|118.7E|  97.0
CR|Langevin             |44.3N|162.7E|  58.0
CR|Langley              |51.1N| 86.3W|  59.0
CR|Langmuir             |35.7S|128.4W|  91.0
CR|Langrenus            | 8.9S| 61.1E| 127.0
CR|Lansberg             | 0.3S| 26.6W|  38.0
CR|Larmor               |32.1N|179.7W|  97.0
CR|Lassell              |15.5S|  7.9W|  23.0
CR|Laue                 |28.0N| 96.7W|  87.0
CR|Lauritsen            |27.6S| 96.1E|  52.0
CR|Lavoisier            |38.2N| 81.2W|  70.0
CR|Lawrence             | 7.4N| 43.2E|  24.0
CR|Le Gentil            |74.6S| 75.7W| 128.0
CR|Le Monnier           |26.6N| 30.6E|  60.0
CR|Le Verrier           |40.3N| 20.6W|  20.0
CR|Leakey               | 3.2S| 37.4E|  12.0
CR|Leavitt              |44.8S|139.3W|  66.0
CR|Lebedev              |47.3S|107.8E| 102.0
CR|Lebedinskiy          | 8.3N|164.3W|  62.0
CR|Lebesgue             | 5.1S| 89.0E|  11.0
CR|Lee                  |30.7S| 40.7W|  41.0
CR|Leeuwenhoek          |29.3S|178.7W| 125.0
CR|Legendre             |28.9S| 70.2E|  78.0
CR|Lehmann              |40.0S| 56.0W|  53.0
CR|Leibnitz             |38.3S|179.2E| 245.0
CR|Lemaître             |61.2S|149.6W|  91.0
CR|Lents (Lenz)         | 2.8N|102.1W|  21.0
CR|Leonov               |19.0N|148.2E|  33.0
CR|Lepaute              |33.3S| 33.6W|  16.0
CR|Letronne             |10.8S| 42.5W| 116.0
CR|Leucippus            |29.1N|116.0W|  56.0
CR|Leuschner            | 1.8N|108.8W|  49.0
CR|Levi-Civita          |23.7S|143.4E| 121.0
CR|Lewis                |18.5S|113.8W|  42.0
CR|Lexell               |35.8S|  4.2W|  62.0
CR|Ley                  |42.2N|154.9E|  79.0
CR|Licetus              |47.1S|  6.7E|  74.0
CR|Lichtenberg          |31.8N| 67.7W|  20.0
CR|Lick                 |12.4N| 52.7E|  31.0
CR|Liebig               |24.3S| 48.2W|  37.0
CR|Lilius               |54.5S|  6.2E|  61.0
CR|Linda                |30.7N| 33.4W|   1.0
CR|Lindbergh            | 5.4S| 52.9E|  12.0
CR|Lindblad             |70.4N| 98.8W|  66.0
CR|Lindenau             |32.3S| 24.9E|  53.0
CR|Lindsay              | 7.0S| 13.0E|  32.0
CR|Linné                |27.7N| 11.8E|   2.0
CR|Liouville            | 2.6N| 73.5E|  16.0
CR|Lippershey           |25.9S| 10.3W|   6.0
CR|Lippmann             |56.0S|114.9W| 160.0
CR|Lipskiy              | 2.2S|179.5W|  80.0
CR|Litke (Lütke)        |16.8S|123.1E|  39.0
CR|Littrow              |21.5N| 31.4E|  30.0
CR|Lobachevskiy         | 9.9N|112.6E|  84.0
CR|Lockyer              |46.2S| 36.7E|  34.0
CR|Lodygin              |17.7S|146.8W|  62.0
CR|Loewy                |22.7S| 32.8W|  24.0
CR|Lohrmann             | 0.5S| 67.2W|  30.0
CR|Lohse                |13.7S| 60.2E|  41.0
CR|Lomonosov            |27.3N| 98.0E|  92.0
CR|Longomontanus        |49.6S| 21.8W| 157.0
CR|Lorentz              |32.6N| 95.3W| 312.0
CR|Louville             |44.0N| 46.0W|  36.0
CR|Love                 | 6.3S|129.0E|  84.0
CR|Lovelace             |82.3N|106.4W|  54.0
CR|Lovell               |36.8S|141.9W|  34.0
CR|Lowell               |12.9S|103.1W|  66.0
CR|Lubbock              | 3.9S| 41.8E|  13.0
CR|Lubiniezky           |17.8S| 23.8W|  43.0
CR|Lucian               |14.3N| 36.7E|   7.0
CR|Lucretius            | 8.2S|120.8W|  63.0
CR|Ludwig               | 7.7S| 97.4E|  23.0
CR|Lundmark             |39.7S|152.5E| 106.0
CR|Luther               |33.2N| 24.1E|   9.0
CR|Lyapunov             |26.3N| 89.3E|  66.0
CR|Lyell                |13.6N| 40.6E|  32.0
CR|Lyman                |64.8S|163.6E|  84.0
CR|Lyot                 |49.8S| 84.5E| 132.0
CR|Mach                 |18.5N|149.3W| 180.0
CR|MacLaurin            | 1.9S| 68.0E|  50.0
CR|MacLear              |10.5N| 20.1E|  20.0
CR|MacMillan            |24.2N|  7.8W|   7.0
CR|Macrobius            |21.3N| 46.0E|  64.0
CR|Mädler               |11.0S| 29.8E|  27.0
CR|Maestlin             | 4.9N| 40.6W|   7.0
CR|Magelhaens           |11.9S| 44.1E|  40.0
CR|Maginus              |50.5S|  6.3W| 194.0
CR|Main                 |80.8N| 10.1E|  46.0
CR|Mairan               |41.6N| 43.4W|  40.0
CR|Maksutov             |40.5S|168.7W|  83.0
CR|Malapert             |84.9S| 12.9E|  69.0
CR|Mallet               |45.4S| 54.2E|  58.0
CR|Malyy                |21.9N|105.3E|  41.0
CR|Mandel'shtam         | 5.4N|162.4E| 197.0
CR|Manilius             |14.5N|  9.1E|  38.0
CR|Manners              | 4.6N| 20.0E|  15.0
CR|Manzinus             |67.7S| 26.8E|  98.0
CR|Maraldi              |19.4N| 34.9E|  39.0
CR|Marci                |22.6N|167.0W|  25.0
CR|Marco Polo           |15.4N|  2.0W|  28.0
CR|Marconi              | 9.6S|145.1E|  73.0
CR|Marinus              |39.4S| 76.5E|  58.0
CR|Mariotte             |28.5S|139.1W|  65.0
CR|Marius               |11.9N| 50.8W|  41.0
CR|Markov               |53.4N| 62.7W|  40.0
CR|Marth                |31.1S| 29.3W|   6.0
CR|Mary                 |18.9N| 27.4E|   1.0
CR|Maskelyne            | 2.2N| 30.1E|  23.0
CR|Mason                |42.6N| 30.5E|  33.0
CR|Maunder              |14.6S| 93.8W|  55.0
CR|Maupertuis           |49.6N| 27.3W|  45.0
CR|Maurolycus           |42.0S| 14.0E| 114.0
CR|Maury                |37.1N| 39.6E|  17.0
CR|Mavis                |29.8N| 26.4W|   1.0
CR|Maxwell              |30.2N| 98.9E| 107.0
CR|McAdie               | 2.1N| 92.1E|  45.0
CR|McAuliffe            |33.0S|148.9W|  19.0
CR|McClure              |15.3S| 50.3E|  23.0
CR|McDonald             |30.4N| 20.9W|   7.0
CR|McKellar             |15.7S|170.8W|  51.0
CR|McLaughlin           |47.1N| 92.9W|  79.0
CR|McMath               |17.3N|165.6W|  86.0
CR|McNair               |35.7S|147.3W|  29.0
CR|McNally              |22.6N|127.2W|  47.0
CR|Mechnikov            |11.0S|149.0W|  60.0
CR|Mee                  |43.7S| 35.3W| 126.0
CR|Mees                 |13.6N| 96.1W|  50.0
CR|Meggers              |24.3N|123.0E|  52.0
CR|Meitner              |10.5S|112.7E|  87.0
CR|Melissa              | 8.1N|121.8E|  18.0
CR|Mendel               |48.8S|109.4W| 138.0
CR|Mendeleev            | 5.7N|140.9E| 313.0
CR|Menelaus             |16.3N| 16.0E|  26.0
CR|Menzel               | 3.4N| 36.9E|   3.0
CR|Mercator             |29.3S| 26.1W|  46.0
CR|Mercurius            |46.6N| 66.2E|  67.0
CR|Merrill              |75.2N|116.3W|  57.0
CR|Mersenius            |21.5S| 49.2W|  84.0
CR|Meshcherskiy         |12.2N|125.5E|  65.0
CR|Messala              |39.2N| 60.5E| 125.0
CR|Messier              | 1.9S| 47.6E|  11.0
CR|Metius               |40.3S| 43.3E|  87.0
CR|Meton                |73.6N| 18.8E| 130.0
CR|Mezentsev            |72.1N|128.7W|  89.0
CR|Michael              |25.1N|  0.2E|   4.0
CR|Michelson            | 7.2N|120.7W| 123.0
CR|Milankovic           |77.2N|168.8E| 101.0
CR|Milichius            |10.0N| 30.2W|  12.0
CR|Miller               |39.3S|  0.8E|  61.0
CR|Millikan             |46.8N|121.5E|  98.0
CR|Mills                | 8.6N|156.0E|  32.0
CR|Milne                |31.4S|112.2E| 272.0
CR|Mineur               |25.0N|161.3W|  73.0
CR|Minkowski            |56.5S|146.0W| 113.0
CR|Minnaert             |67.8S|179.6E| 125.0
CR|Mitchell             |49.7N| 20.2E|  30.0
CR|Mitra                |18.0N|154.7W|  92.0
CR|Möbius               |15.8N|101.2E|  50.0
CR|Mohoróvicic          |19.0S|165.0W|  51.0
CR|Moigno               |66.4N| 28.9E|  36.0
CR|Moiseev              | 9.5N|103.3E|  59.0
CR|Moissan              | 4.8N|137.4E|  21.0
CR|Moltke               | 0.6S| 24.2E|   6.0
CR|Monge                |19.2S| 47.6E|  36.0
CR|Monira               |12.6S|  1.7W|   2.0
CR|Montanari            |45.8S| 20.6W|  76.0
CR|Montgolfier          |47.3N|159.8W|  88.0
CR|Moore                |37.4N|177.5W|  54.0
CR|Moretus              |70.6S|  5.8W| 111.0
CR|Morley               | 2.8S| 64.6E|  14.0
CR|Morozov              | 5.0N|127.4E|  42.0
CR|Morse                |22.1N|175.1W|  77.0
CR|Moseley              |20.9N| 90.1W|  90.0
CR|Mösting              | 0.7S|  5.9W|  24.0
CR|Mouchez              |78.3N| 26.6W|  81.0
CR|Moulton              |61.1S| 97.2E|  49.0
CR|Müller               | 7.6S|  2.1E|  22.0
CR|Murakami             |23.3S|140.5W|  45.0
CR|Murchison            | 5.1N|  0.1W|  57.0
CR|Mutus                |63.6S| 30.1E|  77.0
CR|Nagaoka              |19.4N|154.0E|  46.0
CR|Nansen               |80.9N| 95.3E| 104.0
CR|Naonobu              | 4.6S| 57.8E|  34.0
CR|Nasireddin           |41.0S|  0.2E|  52.0
CR|Nasmyth              |50.5S| 56.2W|  76.0
CR|Nassau               |24.9S|177.4E|  76.0
CR|Natasha              |20.0N| 31.3W|  12.0
CR|Naumann              |35.4N| 62.0W|   9.0
CR|Neander              |31.3S| 39.9E|  50.0
CR|Nearch               |58.5S| 39.1E|  75.0
CR|Necho                | 5.0S|123.1E|  30.0
CR|Neison               |68.3N| 25.1E|  53.0
CR|Neper                | 8.5N| 84.6E| 137.0
CR|Nernst               |35.3N| 94.8W| 116.0
CR|Neujmin              |27.0S|125.0E| 101.0
CR|Neumayer             |71.1S| 70.7E|  76.0
CR|Newcomb              |29.9N| 43.8E|  41.0
CR|Newton               |76.7S| 16.9W|  78.0
CR|Nicholson            |26.2S| 85.1W|  38.0
CR|Nicolai              |42.4S| 25.9E|  42.0
CR|Nicollet             |21.9S| 12.5W|  15.0
CR|Nielsen              |31.8N| 51.8W|   9.0
CR|Niépce               |72.7N|119.1W|  57.0
CR|Nijland              |33.0N|134.1E|  35.0
CR|Nikolaev             |35.2N|151.3E|  41.0
CR|Nishina              |44.6S|170.4W|  65.0
CR|Nobel                |15.0N|101.3W|  48.0
CR|Nobile               |85.2S| 53.5E|  73.0
CR|Nobili               | 0.2N| 75.9E|  42.0
CR|Nöggerath            |48.8S| 45.7W|  30.0
CR|Nonius               |34.8S|  3.8E|  69.0
CR|Norman               |11.8S| 30.4W|  10.0
CR|Nöther (Noether)     |66.6N|113.5W|  67.0
CR|Numerov              |70.7S|160.7W| 113.0
CR|Nunn                 | 4.6N| 91.1E|  19.0
CR|Nüsl                 |32.3N|167.6E|  61.0
CR|Obruchev             |38.9S|162.1E|  71.0
CR|O'Day                |30.6S|157.5E|  71.0
CR|Oenopides            |57.0N| 64.1W|  67.0
CR|Oersted              |43.1N| 47.2E|  42.0
CR|Ohm                  |18.4N|113.5W|  64.0
CR|Oken                 |43.7S| 75.9E|  71.0
CR|Olbers               | 7.4N| 75.9W|  74.0
CR|Olcott               |20.6N|117.8E|  81.0
CR|Olivier              |59.1N|138.5E|  69.0
CR|Omar Khayyam         |58.0N|102.1W|  70.0
CR|Onizuka              |36.2S|148.9W|  29.0
CR|Opelt                |16.3S| 17.5W|  48.0
CR|Oppenheimer          |35.2S|166.3W| 208.0
CR|Oppolzer             | 1.5S|  0.5W|  40.0
CR|Oresme               |42.4S|169.2E|  76.0
CR|Orlov                |25.7S|175.0W|  81.0
CR|Orontius             |40.6S|  4.6W| 105.0
CR|Osiris               |18.6N| 27.6E|   1.0
CR|Osman                |11.0S|  6.2W|   2.0
CR|Ostwald              |10.4N|121.9E| 104.0
CR|Palisa               | 9.4S|  7.2W|  33.0
CR|Palitzsch            |28.0S| 64.5E|  41.0
CR|Pallas               | 5.5N|  1.6W|  46.0
CR|Palmieri             |28.6S| 47.7W|  40.0
CR|Paneth               |63.0N| 94.8W|  65.0
CR|Pannekoek            | 4.2S|140.5E|  71.0
CR|Papaleksi            |10.2N|164.0E|  97.0
CR|Paracelsus           |23.0S|163.1E|  83.0
CR|Paraskevopoulos      |50.4N|149.9W|  94.0
CR|Parenago             |25.9N|108.5W|  93.0
CR|Parkhurst            |33.4S|103.6E|  96.0
CR|Parrot               |14.5S|  3.3E|  70.0
CR|Parry                | 7.9S| 15.8W|  47.0
CR|Parsons              |37.3N|171.2W|  40.0
CR|Pascal               |74.6N| 70.3W| 115.0
CR|Paschen              |13.5S|139.8W| 124.0
CR|Pasteur              |11.9S|104.6E| 224.0
CR|Patricia             |25.0N|  0.3E|   5.0
CR|Patsaev              |16.7S|133.4E|  55.0
CR|Pauli                |44.5S|136.4E|  84.0
CR|Pavlov               |28.8S|142.5E| 148.0
CR|Pawsey               |44.5N|145.0E|  60.0
CR|Peary                |88.6N| 33.0E|  73.0
CR|Pease                |12.5N|106.1W|  38.0
CR|Peek                 | 2.6N| 86.9E|  12.0
CR|Peirce               |18.3N| 53.5E|  18.0
CR|Peirescius           |46.5S| 67.6E|  61.0
CR|Pentland             |64.6S| 11.5E|  56.0
CR|Perel'man            |24.0S|106.0E|  46.0
CR|Perepelkin           |10.0S|129.0E|  97.0
CR|Perkin               |47.2N|175.9W|  62.0
CR|Perrine              |42.5N|127.8W|  86.0
CR|Petavius             |25.1S| 60.4E| 188.0
CR|Petermann            |74.2N| 66.3E|  73.0
CR|Peters               |68.1N| 29.5E|  15.0
CR|Petit                | 2.3N| 63.5E|   5.0
CR|Petrie               |45.3N|108.4E|  33.0
CR|Petropavlovskiy      |37.2N|114.8W|  63.0
CR|Petrov               |61.4S| 88.0E|  49.0
CR|Pettit               |27.5S| 86.6W|  35.0
CR|Petzval              |62.7S|110.4W|  90.0
CR|Phillips             |26.6S| 75.3E| 122.0
CR|Philolaus            |72.1N| 32.4W|  70.0
CR|Phocylides           |52.7S| 57.0W| 121.0
CR|Piazzi               |36.6S| 67.9W| 134.0
CR|Piazzi Smyth         |41.9N|  3.2W|  13.0
CR|Picard               |14.6N| 54.7E|  22.0
CR|Piccolomini          |29.7S| 32.2E|  87.0
CR|Pickering            | 2.9S|  7.0E|  15.0
CR|Pictet               |43.6S|  7.4W|  62.0
CR|Pikel'ner            |47.9S|123.3E|  47.0
CR|Pilâtre              |60.2S| 86.9W|  50.0
CR|Pingré               |58.7S| 73.7W|  88.0
CR|Pirquet              |20.3S|139.6E|  65.0
CR|Pitatus              |29.9S| 13.5W| 106.0
CR|Pitiscus             |50.4S| 30.9E|  82.0
